"","datetime","cap","return","logreturn","volatility.30d","volatility.90d","currency_slug"
"1",2013-10-09,123.61,0,0,NA,NA,"BTC"
"2",2013-10-12,123.84,0.00186069088261471,0.00185896194168519,0.0251131929245506,0.0251131929245506,"BTC"
"3",2013-10-15,127,0.025516795865633,0.0251966766171743,0.268261896315539,0.268261896315539,"BTC"
"4",2013-10-18,133.87975,0.0541712598425197,0.0527549225389011,0.471726340613168,0.471726340613168,"BTC"
"5",2013-10-21,146.2399,0.0923227747288145,0.0883064149006739,0.712718539280379,0.712718539280379,"BTC"
"6",2013-10-24,150,0.0257118611268197,0.0253868701980895,0.640703618885805,0.640703618885805,"BTC"
"7",2013-10-27,169.9201,0.132800666666667,0.124693032469386,0.887511155026802,0.887511155026802,"BTC"
"8",2013-10-30,179.23624,0.0548265920276649,0.0533763856718822,0.823415185247795,0.823415185247795,"BTC"
"9",2013-11-02,195,0.0879496244732649,0.0842948463262228,0.807066438304684,0.807066438304684,"BTC"
"10",2013-11-05,201.04,0.0309743589743589,0.0305043346715899,0.770584016245605,0.770584016245605,"BTC"
"11",2013-11-08,222.05236,0.104518304814962,0.0994093166831789,0.78737281781691,0.78737281781691,"BTC"
"12",2013-11-11,289.18978,0.302349499910742,0.264169940875825,1.38445377658089,1.38445377658089,"BTC"
"13",2013-11-14,329.72864,0.140180818284796,0.131186862359289,1.36355103741707,1.36355103741707,"BTC"
"14",2013-11-17,387.91236,0.176459406134693,0.162509424667093,1.38338501887264,1.38338501887264,"BTC"
"15",2013-11-20,123.61,-0.681345549288504,-1.14364798992099,6.18969847220488,6.18969847220488,"BTC"
"16",2013-11-23,450,2.64048216163741,1.29211613486463,8.59331952929949,8.59331952929949,"BTC"
"17",2013-11-26,730,0.622222222222222,0.483796951378071,8.52745700347066,8.52745700347066,"BTC"
"18",2013-11-29,768.58034,0.0528497808219178,0.0515005646863998,8.27628578996087,8.27628578996087,"BTC"
"19",2013-12-02,770,0.00184711984696359,0.00184541601889289,8.0549606587193,8.0549606587193,"BTC"
"20",2013-12-05,946.14514,0.228759922077922,0.206005467382891,7.85412410706928,7.85412410706928,"BTC"
"21",2013-12-08,600.96141,-0.364831689565091,-0.453865259407523,7.99804990171486,7.99804990171486,"BTC"
"22",2013-12-11,670.004,0.114886894318223,0.108752959693347,7.80648643363225,7.80648643363225,"BTC"
"23",2013-12-14,820,0.223873290308715,0.202020657741855,7.64329202115903,7.64329202115903,"BTC"
